2023-01-24T02:11:36.862Z,332.997,4.1,mb,"95 km SSE of Korsakov, Russia",earthquake
2023-01-24T01:10:21.142Z,19.977,5.1,mww,Molucca Sea,earthquake
2023-01-24T00:46:24.120Z,127.66,3.36,md,"5 km SSW of Ramos, Puerto Rico",earthquake
2023-01-23T23:16:46.215Z,10,3,ml,off the coast of Oregon,earthquake
2023-01-23T22:55:19.763Z,81.614,4.5,mb,"90 km SW of Kotabumi, Indonesia",earthquake
2023-01-23T22:35:21.368Z,26.391,3.9,mwr,"64 km W of Ovalle, Chile",earthquake
2023-01-23T22:34:17.116Z,256.607,4.2,mb,"67 km W of Abra Pampa, Argentina",earthquake
2023-01-23T22:21:20.501Z,567.066,4.4,mb,Fiji region,earthquake
2023-01-23T21:44:38.261Z,1.9,4,ml,"78 km SSW of Kaktovik, Alaska",earthquake
2023-01-23T20:12:38.040Z,4.54,2.51,md,"43 km SSW of Mākena, Hawaii",earthquake
2023-01-23T18:17:34.538Z,11.958,5.5,mb,"162 km NW of Tobelo, Indonesia",earthquake
2023-01-23T17:46:06.530Z,32.38000107,2.57,ml,"17 km ESE of Naalehu, Hawaii",earthquake
2023-01-23T17:08:36.370Z,11.03,3.18,md,Virgin Islands,earthquake
2023-01-23T17:06:49.034Z,35.081,5,mb,Molucca Sea,earthquake
2023-01-23T15:38:36.453Z,49.772,4.6,mb,"155 km NW of Tobelo, Indonesia",earthquake
2023-01-23T14:57:33.246Z,199.263,4.6,mb,"135 km N of Lae, Papua New Guinea",earthquake
2023-01-23T14:09:00.247Z,57.251,4.5,mb,"176 km NW of Tobelo, Indonesia",earthquake
2023-01-23T14:01:53.532Z,35,4.7,mb,"Pulau-Pulau Talaud, Indonesia",earthquake
2023-01-23T13:58:02.950Z,5.65,3.62,ml,"9km ENE of San Martin, CA",earthquake
2023-01-23T13:42:03.274Z,10,5.1,mb,"2 km NE of Lakhipur, India",earthquake
2023-01-23T13:29:36.260Z,452.334,4.4,mb,Banda Sea,earthquake
2023-01-23T12:01:32.370Z,14.35,3,md,"57 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-23T10:37:52.930Z,10,5.1,mww,"92 km SSW of Qrendi, Malta",earthquake
2023-01-23T10:37:46.658Z,565.089,4.6,mb,south of the Fiji Islands,earthquake
2023-01-23T10:08:01.471Z,132.5,3,ml,"61 km SE of Denali National Park, Alaska",earthquake
2023-01-23T08:10:37.610Z,52.7,3,ml,"23 km SW of Port Lions, Alaska",earthquake
2023-01-23T08:09:04.269Z,10,4.9,mb,southeast of the Loyalty Islands,earthquake
2023-01-23T07:54:58.660Z,7,3.52,md,Puerto Rico,earthquake
2023-01-23T06:39:54.770Z,122,3.91,md,"88 km N of Suárez, Puerto Rico",earthquake
2023-01-23T06:37:03.770Z,107,3.93,md,"123 km N of Suárez, Puerto Rico",earthquake
2023-01-23T05:37:42.960Z,82,3.95,md,Puerto Rico region,earthquake
2023-01-23T04:35:06.251Z,28.301,4.2,mwr,"68 km S of Hirara, Japan",earthquake
2023-01-23T03:05:19.620Z,11,3.6,md,Puerto Rico region,earthquake
2023-01-23T03:02:03.289Z,10,5.1,mb,South Sandwich Islands region,earthquake
2023-01-23T02:59:43.370Z,40.884,5.2,mb,"Volcano Islands, Japan region",earthquake
2023-01-23T02:44:36.190Z,51.1,2.9,ml,"34 km WSW of Karluk, Alaska",earthquake
2023-01-23T02:42:57.559Z,49.437,4.6,mb,"147 km NW of Tobelo, Indonesia",earthquake
2023-01-23T01:44:27.400Z,16.97,2.46,md,"28km WNW of Petrolia, CA",earthquake
2023-01-23T01:17:47.630Z,7.56,2.95,md,"6 km ESE of La Parguera, Puerto Rico",earthquake
2023-01-22T23:13:08.480Z,8.18,2.57,md,"6 km ESE of La Parguera, Puerto Rico",earthquake
2023-01-22T22:49:23.265Z,121.003,4.7,mb,"54 km SE of Lukatan, Philippines",earthquake
2023-01-22T22:25:06.580Z,18.13,2.53,md,Puerto Rico,earthquake
2023-01-22T22:15:26.093Z,208.954,4.3,mb,"15 km NE of Rotorua, New Zealand",earthquake
2023-01-22T22:08:56.488Z,69.093,4.6,mb,Guatemala,earthquake
2023-01-22T22:08:27.516Z,11.667,4.1,mb,"129 km WSW of Zhangye, China",earthquake
2023-01-22T21:49:17.570Z,17.94,2.87,md,"15km WSW of Ferndale, CA",earthquake
2023-01-22T21:22:37.585Z,213.86,4.4,mb,"Hindu Kush region, Afghanistan",earthquake
2023-01-22T20:46:08.005Z,10,4.4,mb,"101 km S of Puerto San José, Guatemala",earthquake
2023-01-22T20:13:42.392Z,117.158,5,mb,"108 km SSE of Panguna, Papua New Guinea",earthquake
2023-01-22T20:07:59.636Z,11.111,2.6,ml,northern Alaska,earthquake
2023-01-22T20:06:37.343Z,5,2.8,mb_lg,"7 km NE of Hope, Kansas",earthquake
2023-01-22T20:00:53.190Z,16.51,2.85,md,"2 km SE of Maria Antonia, Puerto Rico",earthquake
2023-01-22T19:03:03.690Z,20.76,2.67,md,Puerto Rico,earthquake
2023-01-22T18:56:11.720Z,390.161,4.6,mb,Fiji region,earthquake
2023-01-22T18:51:49.860Z,21.75,2.73,md,Mona Passage,earthquake
2023-01-22T18:21:02.158Z,35,4.5,mb,Molucca Sea,earthquake
2023-01-22T17:57:42.454Z,35,4.7,mb,"155 km NW of Tobelo, Indonesia",earthquake
2023-01-22T16:57:12.253Z,162.532,4.6,mb,"204 km NE of Lospalos, Timor Leste",earthquake
2023-01-22T16:56:54.160Z,8.49,2.65,md,"49km W of Petrolia, CA",earthquake
2023-01-22T16:43:29.810Z,101.1,3.39,md,"69 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-22T16:19:10.306Z,8.329602051,3,ml,western Texas,earthquake
2023-01-22T15:13:24.510Z,18,3.93,md,"3 km NE of San Germán, Puerto Rico",earthquake
2023-01-22T14:35:13.490Z,143.72,3.43,md,"53 km NNE of Luquillo, Puerto Rico",earthquake
2023-01-22T14:34:19.620Z,15.051,2.8,ml,"137 km N of Suárez, Puerto Rico",earthquake
2023-01-22T10:22:17.702Z,14.69730632,2.7,ml,New Mexico,earthquake
2023-01-22T10:01:18.185Z,122.3,2.6,ml,"49 km WNW of Cantwell, Alaska",earthquake
2023-01-22T09:44:47.287Z,29.072,4.7,mb,"3 km ESE of Abepura, Indonesia",earthquake
2023-01-22T08:53:29.160Z,7.39,2.66,md,Tennessee,earthquake
